codigo_setor;codigo_ibge;municipio;situacao;area_km2;populacao;domicilios;latitude;longitude;ano_censo;fonte;aviso
510840220000024;5108402;Várzea Grande;Urbana;0.082;390;176;-15.651903;-56.103462;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000022;5108402;Várzea Grande;Urbana;0.0558;249;126;-15.645678;-56.103724;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000043;5108402;Várzea Grande;Urbana;0.1042;664;360;-15.640501;-56.098469;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000065;5108402;Várzea Grande;Urbana;0.1224;307;244;-15.644133;-56.105833;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000073;5108402;Várzea Grande;Urbana;0.0394;206;95;-15.643964;-56.107054;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000075;5108402;Várzea Grande;Urbana;0.0551;285;144;-15.650055;-56.104141;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000314;5108402;Várzea Grande;Urbana;0.1649;667;271;-15.682602;-56.101091;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410023;5103403;Cuiabá;Urbana;1.3234;320;129;-15.621541;-56.124699;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410105;5103403;Cuiabá;Urbana;0.2623;815;286;-15.611974;-56.12565;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000143;5108402;Várzea Grande;Urbana;0.4674;865;361;-15.636677;-56.123823;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410018;5103403;Cuiabá;Urbana;0.3654;833;414;-15.615577;-56.120283;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000144;5108402;Várzea Grande;Urbana;0.4174;430;215;-15.63238;-56.120148;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410016;5103403;Cuiabá;Urbana;0.7523;410;212;-15.617803;-56.115025;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410009;5103403;Cuiabá;Urbana;0.0628;547;206;-15.611577;-56.118492;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410017;5103403;Cuiabá;Urbana;0.0206;405;224;-15.619627;-56.117903;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410010;5103403;Cuiabá;Urbana;0.1027;694;365;-15.610713;-56.117138;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410134;5103403;Cuiabá;Urbana;0.0259;433;273;-15.619415;-56.117672;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410008;5103403;Cuiabá;Urbana;0.0979;666;264;-15.613949;-56.116722;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410131;5103403;Cuiabá;Urbana;0.1387;321;172;-15.610943;-56.112841;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410133;5103403;Cuiabá;Urbana;0.1462;397;178;-15.61173;-56.10948;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410015;5103403;Cuiabá;Urbana;0.1981;229;109;-15.614585;-56.107502;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410014;5103403;Cuiabá;Urbana;0.2316;186;97;-15.613061;-56.104292;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420058;5103403;Cuiabá;Urbana;0.5697;11;4;-15.617298;-56.098333;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420063;5103403;Cuiabá;Urbana;0.0961;434;199;-15.61063;-56.09955;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420059;5103403;Cuiabá;Urbana;0.1346;455;206;-15.613642;-56.096758;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420062;5103403;Cuiabá;Urbana;0.0758;592;254;-15.611382;-56.097879;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420100;5103403;Cuiabá;Urbana;0.213;456;204;-15.62218;-56.094063;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420121;5103403;Cuiabá;Urbana;0.0763;596;235;-15.617661;-56.093725;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420103;5103403;Cuiabá;Urbana;0.0718;415;179;-15.614953;-56.093262;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000001;5108402;Várzea Grande;Urbana;0.3431;682;337;-15.62816;-56.116894;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000002;5108402;Várzea Grande;Urbana;0.6357;610;287;-15.621709;-56.110552;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000005;5108402;Várzea Grande;Urbana;0.0753;417;209;-15.633013;-56.102201;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000006;5108402;Várzea Grande;Urbana;0.1096;534;240;-15.632491;-56.106535;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000007;5108402;Várzea Grande;Urbana;0.1226;858;394;-15.628883;-56.105108;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000008;5108402;Várzea Grande;Urbana;0.1146;707;317;-15.630782;-56.108397;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000009;5108402;Várzea Grande;Urbana;0.1392;593;213;-15.625501;-56.107965;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000010;5108402;Várzea Grande;Urbana;0.1844;623;248;-15.630334;-56.1124;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000011;5108402;Várzea Grande;Urbana;0.1728;683;261;-15.634098;-56.109737;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000013;5108402;Várzea Grande;Urbana;0.1117;691;270;-15.636884;-56.108643;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000014;5108402;Várzea Grande;Urbana;0.1089;500;225;-15.636458;-56.11249;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000015;5108402;Várzea Grande;Urbana;0.2503;708;285;-15.633459;-56.116226;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000061;5108402;Várzea Grande;Urbana;0.0957;550;221;-15.621729;-56.102991;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000062;5108402;Várzea Grande;Urbana;0.1187;713;241;-15.628009;-56.100756;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000064;5108402;Várzea Grande;Urbana;0.2373;661;242;-15.635937;-56.116598;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000072;5108402;Várzea Grande;Urbana;0.1582;774;369;-15.625591;-56.105331;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000085;5108402;Várzea Grande;Urbana;0.1849;244;114;-15.626877;-56.110212;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000088;5108402;Várzea Grande;Urbana;0.1751;493;237;-15.619179;-56.103518;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000095;5108402;Várzea Grande;Urbana;0.0824;353;144;-15.633883;-56.103333;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000096;5108402;Várzea Grande;Urbana;0.1125;421;166;-15.630619;-56.102215;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000097;5108402;Várzea Grande;Urbana;0.8309;268;119;-15.625407;-56.098072;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000098;5108402;Várzea Grande;Urbana;0.0645;1233;688;-15.622983;-56.099266;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000099;5108402;Várzea Grande;Urbana;0.0212;541;288;-15.618908;-56.105438;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000100;5108402;Várzea Grande;Urbana;0.015;484;240;-15.620471;-56.105089;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000101;5108402;Várzea Grande;Urbana;0.1619;392;180;-15.621438;-56.106575;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000164;5108402;Várzea Grande;Urbana;0.1636;881;348;-15.656882;-56.172112;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000223;5108402;Várzea Grande;Urbana;0.0748;509;225;-15.656687;-56.175882;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000036;5108402;Várzea Grande;Urbana;0.0756;511;215;-15.656883;-56.177574;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000222;5108402;Várzea Grande;Urbana;0.0949;608;211;-15.655297;-56.174067;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000005;5108402;Várzea Grande;Urbana;0.0942;499;203;-15.655571;-56.144846;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000162;5108402;Várzea Grande;Urbana;0.1204;589;241;-15.654933;-56.155003;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000034;5108402;Várzea Grande;Urbana;1.0312;249;115;-15.650075;-56.165804;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000219;5108402;Várzea Grande;Urbana;0.1043;660;301;-15.652708;-56.172554;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000153;5108402;Várzea Grande;Urbana;0.1556;415;195;-15.652143;-56.141861;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000221;5108402;Várzea Grande;Urbana;0.0695;401;168;-15.650995;-56.174862;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000177;5108402;Várzea Grande;Urbana;0.1176;223;106;-15.650049;-56.142052;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
